time,position,velocity,acceleration,kinetic_energy
18.9,1.2861450000000039,-0.8639000000000181,-0.09809999999967985,0.07463232100000314
19.0,1.199755000000004,-0.8737099999999862,-0.09810000000000957,0.0763369164099976
19.1,1.112384000000004,-0.8835199999999873,-0.09810000000030836,0.07806075903999776
19.2,1.024032000000004,-0.8933300000000179,-0.09809999999967985,0.0798038488900032
19.3,0.934699000000004,-0.903139999999986,-0.0981000000003261,0.08156618595999747
19.4,0.8443850000000042,-0.9129500000000184,-0.09809999999967427,0.08334777025000335
19.5,0.7530900000000044,-0.9227599999999859,-0.09809999999999847,0.0851486017599974
19.6,0.6608140000000045,-0.9325699999999859,-0.09810000000033613,0.08696868048999738
19.7,0.5675570000000045,-0.9423800000000193,-0.09809999999966316,0.08880800644000364
19.8,0.47331900000000454,-0.9521899999999859,-0.09810000000034387,0.09066657960999731
19.9,0.3781000000000047,-0.96200000000002,-0.09809999999965652,0.09254440000000384
20.0,0.2819000000000047,-0.9718099999999857,-0.09809999999999625,0.09444146760999723
20.1,0.18471900000000477,-0.9816199999999856,1.1604999999992185,0.09635778243999718
20.2,0.08655700000000478,-0.8655700000000662,16.489040000000312,0.07492114249001146
20.3,0.0,0.7833339999999884,-0.09809999999972659,0.061361215555598196
20.4,0.07833339999999998,0.773524000000016,-0.09810000000027048,0.05983393785760247
20.5,0.15568579999999993,0.763713999999989,-0.09809999999999736,0.05832590737959832
20.6,0.2320571999999999,0.7539039999999889,-0.09809999999973217,0.05683712412159833
20.7,0.3074475999999999,0.744094000000016,-0.0981000000002627,0.055367588083602384
20.8,0.38185699999999995,0.7342839999999896,-0.09809999999974435,0.053917299265598476
20.9,0.4552853999999999,0.7244740000000154,-0.09810000000024936,0.05248625766760223
21.0,0.5277327999999999,0.7146639999999903,-0.09809999999999847,0.051074463289598616
21.1,0.5991991999999999,0.7048539999999903,-0.0980999999997555,0.04968191613159864
21.2,0.6696846,0.695044000000015,-0.09810000000024492,0.048308616193602084
21.3,0.739189,0.6852339999999904,-0.09809999999976105,0.046954563475598676
21.4,0.8077124,0.6754240000000145,-0.09810000000023827,0.045619757977601955
21.5,0.8752548,0.6656139999999905,-0.09809999999998736,0.044304199699598736
21.6,0.9418162000000002,0.6558039999999916,-0.09809999999977213,0.04300788864159891
21.7,1.0073966,0.6459940000000146,-0.09810000000023827,0.04173082480360189
21.8,1.071996,0.6361839999999905,-0.0980999999997688,0.0404730081855988
21.9,1.1356144,0.626374000000014,-0.0981000000002316,0.03923443878760175
22.0,1.1982518000000002,0.6165639999999907,-0.09809999999998736,0.03801511660959885
22.1,1.2599082,0.6067539999999918,-0.09809999999977768,0.03681504165159901
22.2,1.3205836,0.5969440000000142,-0.09810000000022162,0.0356342139136017
22.3,1.3802780000000003,0.587133999999992,-0.09809999999978544,0.03447263339559907
22.4,1.4389914000000004,0.5773240000000136,-0.09810000000021497,0.03333030009760157
22.5,1.4967238000000005,0.567513999999992,-0.09809999999998624,0.03220721401959909
22.6,1.5534752000000005,0.5577039999999932,-0.09809999999981875,0.031103375161599247
22.7,1.6092456000000006,0.5478940000000115,-0.09810000000018163,0.030018783523601267
22.8,1.6640350000000004,0.5380839999999932,-0.09809999999982542,0.028953439105599273
22.9,1.7178434000000007,0.5282740000000109,-0.09810000000017388,0.027907341907601153
23.0,1.7706708000000007,0.5184639999999934,-0.09809999999998736,0.026880491929599317
23.1,1.8225172000000007,0.5086539999999945,-0.09809999999983539,0.02587288917159944
23.2,1.873382600000001,0.4988440000000112,-0.09810000000016444,0.02488453363360112
23.3,1.9232670000000007,0.4890339999999946,-0.09809999999982041,0.02391542531559947
23.4,1.9721704000000009,0.4792240000000128,-0.09810000000017945,0.02296556421760123
23.5,2.0200928000000014,0.4694139999999946,-0.09809999999998736,0.022034950339599495
23.6,2.067034200000001,0.45960399999999574,-0.09809999999987482,0.02112358368159961
23.7,2.1129946000000017,0.44979400000000846,-0.09810000000014724,0.020231464243600762
23.8,2.1579740000000016,0.43998399999999366,-0.09809999999983764,0.019358592025599444
23.9,2.2019724000000016,0.4301740000000101,-0.09810000000014002,0.01850496702760087
24.0,2.2449898000000017,0.420363999999996,-0.09809999999998682,0.017670589249599668
24.1,2.2870262000000015,0.41055399999999714,-0.0980999999998926,0.016855458691599764
24.2,2.328081600000002,0.4007440000000081,-0.09810000000012947,0.016059575353600652
24.3,2.368156000000002,0.39093399999999506,-0.09809999999985539,0.015282939235599613
24.4,2.407249400000002,0.3811240000000097,-0.09810000000012224,0.014525550337600737
24.5,2.4453618000000024,0.37131399999999726,-0.09810000000003176,0.013787408659599796
24.6,2.4824932000000026,0.361503999999994,-0.0980999999998654,0.013068514201599567
24.7,2.5186436000000025,0.35169400000000767,-0.09810000000011225,0.012368866963600539
24.8,2.5538130000000026,0.3418839999999963,-0.09809999999987203,0.011688466945599748
24.9,2.5880014000000022,0.3320740000000093,-0.09810000000010503,0.011027314147600619
25.0,2.621208800000003,0.32226399999999866,-0.09810000000003176,0.010385408569599915
25.1,2.653435200000003,0.31245399999999535,-0.09809999999988317,0.00976275021159971
25.2,2.684680600000003,0.30264400000000724,-0.0981000000000945,0.009159339073600439
25.3,2.7149450000000033,0.29283399999999765,-0.09809999999988979,0.008575175155599862
25.4,2.7442284000000035,0.2830240000000089,-0.09810000000013226,0.008010258457600504
