time,position,velocity,acceleration
5.590000000000000568e+01,1.124218192000003835e+00,-1.657462400000092317e-01,-9.809999999986940278e-02
5.600000000000000000e+01,1.107643568000003853e+00,-1.755562399999963108e-01,-9.810000000000929088e-02
5.610000000000000142e+01,1.090087944000003972e+00,-1.853662399999973787e-01,-9.809999999998708642e-02
5.620000000000000284e+01,1.071551320000003971e+00,-1.951762399999962261e-01,-9.810000000000929088e-02
5.630000000000000426e+01,1.052033696000004070e+00,-2.049862399999972939e-01,-9.810000000014670873e-02
5.640000000000000568e+01,1.031535072000004050e+00,-2.147962400000114069e-01,-9.809999999984553298e-02
5.650000000000000000e+01,1.010055448000004130e+00,-2.246062399999960990e-01,-9.809999999999818865e-02
5.660000000000000142e+01,9.875948240000042011e-01,-2.344162399999960567e-01,-9.809999999999818865e-02
5.670000000000000284e+01,9.641532000000042624e-01,-2.442262399999960143e-01,-9.809999999999818865e-02
5.680000000000000426e+01,9.397305760000043140e-01,-2.540362399999959719e-01,-9.810000000019250543e-02
5.690000000000000568e+01,9.143269520000043560e-01,-2.638462400000146646e-01,-9.809999999981083851e-02
5.700000000000000000e+01,8.879423280000043883e-01,-2.736562399999958872e-01,-9.809999999999791109e-02
5.710000000000000142e+01,8.605767040000044110e-01,-2.834662399999958171e-01,-9.809999999999846620e-02
5.720000000000000284e+01,8.322300800000044241e-01,-2.932762399999958025e-01,-9.809999999999791109e-02
5.730000000000000426e+01,8.029024560000044275e-01,-3.030862399999957324e-01,-9.810000000022747746e-02
5.740000000000000568e+01,7.725938320000044213e-01,-3.128962400000179223e-01,-9.809999999977586649e-02
5.750000000000000000e+01,7.413042080000044054e-01,-3.227062399999956477e-01,-9.809999999998736397e-02
5.760000000000000142e+01,7.090335840000043799e-01,-3.325162399999945229e-01,-9.809999999999791109e-02
5.770000000000000284e+01,6.757819600000044558e-01,-3.423262399999944527e-01,-9.809999999999846620e-02
5.780000000000000426e+01,6.415493360000045220e-01,-3.521362399999944381e-01,-9.810000000026244948e-02
5.790000000000000568e+01,6.063357120000045786e-01,-3.619462400000201252e-01,-9.809999999974089446e-02
5.800000000000000000e+01,5.701410880000046255e-01,-3.717562399999943534e-01,-9.809999999999791109e-02
5.810000000000000142e+01,5.329654640000046628e-01,-3.815662399999942833e-01,-9.809999999999846620e-02
5.820000000000000284e+01,4.948088400000046905e-01,-3.913762399999942687e-01,-9.809999999999791109e-02
5.830000000000000426e+01,4.556712160000047085e-01,-4.011862399999941986e-01,-9.810000000029742151e-02
5.840000000000000568e+01,4.155525920000047169e-01,-4.109962400000233829e-01,-9.809999999970037132e-02
5.850000000000000000e+01,3.744529680000047156e-01,-4.208062399999935588e-01,-9.809999999999846620e-02
5.860000000000000142e+01,3.323723440000047602e-01,-4.306162399999935442e-01,-9.809999999999791109e-02
5.870000000000000284e+01,2.893107200000047952e-01,-4.404262399999934741e-01,-9.809999999999569065e-02
5.880000000000000426e+01,2.452680960000048205e-01,-4.502362399999931819e-01,-9.810000000033183842e-02
5.890000000000000568e+01,2.002444720000048639e-01,-4.600462400000258079e-01,-9.809999999966872997e-02
5.900000000000000000e+01,1.542398480000048977e-01,-4.698562399999928196e-01,-9.809999999999680087e-02
5.910000000000000142e+01,1.072542240000049496e-01,-4.796662399999926385e-01,-9.809999999999680087e-02
5.920000000000000284e+01,5.928760000000500574e-02,-4.894762399999924574e-01,3.860764799999377939e+00
5.930000000000000426e+01,1.033997600000506611e-02,-1.033997600000491901e-01,4.930187520000989032e+00
5.940000000000000568e+01,0.000000000000000000e+00,3.896189920000216467e-01,-9.810000000027380151e-02
5.950000000000000000e+01,3.896189919999994838e-02,3.798089919999941277e-01,-9.809999999999735598e-02
5.960000000000000142e+01,7.694279839999990100e-02,3.699989919999942534e-01,-9.809999999999846620e-02
5.970000000000000284e+01,1.139426975999998509e-01,3.601889919999942680e-01,-9.809999999999680087e-02
5.980000000000000426e+01,1.499615967999997912e-01,3.503789919999944491e-01,-9.809999999976007357e-02
5.990000000000000568e+01,1.849994959999997357e-01,3.405689920000189996e-01,-9.810000000024327038e-02
6.000000000000000000e+01,2.190563951999996983e-01,3.307589919999945338e-01,-9.809999999999235998e-02
6.010000000000000142e+01,2.521322943999996236e-01,3.209489919999951590e-01,-9.809999999999846620e-02
6.020000000000000284e+01,2.842271935999995947e-01,3.111389919999951736e-01,-9.809999999999791109e-02
6.030000000000000426e+01,3.153410927999995561e-01,3.013289919999952438e-01,-9.809999999979782115e-02
6.040000000000000568e+01,3.454739919999995079e-01,2.915189920000160195e-01,-9.810000000020552280e-02
6.050000000000000000e+01,3.746258911999994501e-01,2.817089919999953285e-01,-9.809999999999846620e-02
6.060000000000000142e+01,4.027967903999993826e-01,2.718989919999953431e-01,-9.809999999999791109e-02
6.070000000000000284e+01,4.299866895999993055e-01,2.620889919999954132e-01,-9.809999999999291509e-02
6.080000000000000426e+01,4.561955887999992187e-01,2.522789919999959829e-01,-9.809999999983251562e-02
6.090000000000000568e+01,4.814234879999991779e-01,2.424689920000132892e-01,-9.810000000017610189e-02
6.100000000000000000e+01,5.056703871999991273e-01,2.326589919999955403e-01,-9.809999999998708642e-02
6.110000000000000142e+01,5.289362863999990116e-01,2.228489919999966928e-01,-9.809999999999818865e-02
6.120000000000000284e+01,5.512211855999989973e-01,2.130389919999967352e-01,-9.809999999999818865e-02
6.130000000000000426e+01,5.725250847999989734e-01,2.032289919999967776e-01,-9.809999999986776520e-02
6.140000000000000568e+01,5.928479839999989398e-01,1.934189920000105589e-01,-9.810000000013557875e-02
6.150000000000000000e+01,6.121898831999988966e-01,1.836089919999968623e-01,-9.809999999999818865e-02
6.160000000000000142e+01,6.305507823999988437e-01,1.737989919999969046e-01,-9.809999999999818865e-02
6.170000000000000284e+01,6.479306815999987812e-01,1.639889919999969470e-01,-9.809999999999818865e-02
6.180000000000000426e+01,6.643295807999987090e-01,1.541789919999969893e-01,-9.809999999990245967e-02
6.190000000000000568e+01,6.797474799999986272e-01,1.443689920000073013e-01,-9.810000000010088428e-02
6.200000000000000000e+01,6.941843791999985358e-01,1.345589919999970741e-01,-9.809999999999818865e-02
6.210000000000000142e+01,7.076402783999984347e-01,1.247489919999971164e-01,-9.809999999999818865e-02
6.220000000000000284e+01,7.201151775999983240e-01,1.149389919999971588e-01,-9.809999999998708642e-02
6.230000000000000426e+01,7.316090767999982036e-01,1.051289919999983113e-01,-9.809999999993743169e-02
6.240000000000000568e+01,7.421219759999981846e-01,9.531899200000512606e-02,-9.810000000006591225e-02
6.250000000000000000e+01,7.516538751999981560e-01,8.550899199999839606e-02,-9.809999999999818865e-02
6.260000000000000142e+01,7.602047743999981178e-01,7.569899199999843842e-02,-9.809999999999804987e-02
6.270000000000000284e+01,7.677746735999980698e-01,6.588899199999849465e-02,-9.809999999999825804e-02
6.280000000000000426e+01,7.743635727999980123e-01,5.607899199999853007e-02,-9.809999999997226494e-02
6.290000000000000568e+01,7.799714719999979451e-01,4.626899200000186146e-02,-9.810000000003107901e-02
6.300000000000000000e+01,7.845983711999978683e-01,3.645899199999861479e-02,-9.809999999999814702e-02
6.310000000000000142e+01,7.882442703999977818e-01,2.664899199999866061e-02,-9.809999999999818865e-02
6.320000000000000284e+01,7.909091695999976857e-01,1.683899199999870297e-02,-9.809999999999818865e-02
6.330000000000000426e+01,7.925930687999975799e-01,7.028991999998746194e-03,-9.810000000000712594e-02
6.340000000000000568e+01,7.932959679999974645e-01,-2.781008000001408773e-03,-9.809999999998510190e-02
6.350000000000000000e+01,7.930178671999973394e-01,-1.259100800000005800e-02,-9.809999999999816089e-02
6.360000000000000142e+01,7.917587663999973158e-01,-2.240100800000001391e-02,-9.809999999999818865e-02
6.370000000000000284e+01,7.895186655999972825e-01,-3.221100799999997155e-02,-9.809999999999818865e-02
6.380000000000000426e+01,7.862975647999972395e-01,-4.202100799999992919e-02,-9.810000000004200083e-02
6.390000000000000568e+01,7.820954639999971869e-01,-5.183100800000357139e-02,-9.809999999991057817e-02
6.400000000000000000e+01,7.769123631999971247e-01,-6.164100799999546604e-02,-9.810000000009973242e-02
6.410000000000000853e+01,7.707482623999970528e-01,-7.145100800000488139e-02,-9.810000000001209419e-02
6.420000000000000284e+01,7.636031615999969713e-01,-8.126100800000553293e-02,-9.809999999986866726e-02
6.429999999999999716e+01,7.554770607999968801e-01,-9.107100799999323648e-02,-9.810000000014157395e-02
6.440000000000000568e+01,7.463699599999967793e-01,-1.008810080000068360e-01,-9.809999999984091168e-02
6.450000000000000000e+01,7.362818591999966689e-01,-1.106910079999917640e-01,-9.810000000015836608e-02
6.460000000000000853e+01,7.252127583999965488e-01,-1.205010080000070427e-01,-9.810000000001209419e-02
6.470000000000000284e+01,7.131626575999965301e-01,-1.303110080000076942e-01,-9.809999999979913954e-02
6.479999999999999716e+01,7.001315567999965017e-01,-1.401210079999884450e-01,-9.810000000021110167e-02
6.490000000000000568e+01,6.861194559999964637e-01,-1.499310080000089973e-01,-9.809999999977110641e-02
6.500000000000000000e+01,6.711263551999964161e-01,-1.597410079999869448e-01,-9.810000000023913480e-02
6.510000000000000853e+01,6.551522543999963588e-01,-1.695510080000103004e-01,-9.810000000001209419e-02
6.520000000000000284e+01,6.381971535999962919e-01,-1.793610080000109519e-01,-9.809999999972947304e-02
6.529999999999999716e+01,6.202610527999962153e-01,-1.891710079999847360e-01,-9.810000000028104572e-02
6.540000000000000568e+01,6.013439519999961291e-01,-1.989810080000122827e-01,-9.809999999970143991e-02
6.550000000000000000e+01,5.814458511999960333e-01,-2.087910079999832635e-01,-9.810000000030880130e-02
6.560000000000000853e+01,5.605667503999959278e-01,-2.186010080000135858e-01,-9.810000000001209419e-02
6.570000000000000284e+01,5.387066495999958127e-01,-2.284110080000142373e-01,-9.809999999965397788e-02
6.579999999999999716e+01,5.158655487999956879e-01,-2.382210079999804719e-01,-9.810000000035071221e-02
6.590000000000000568e+01,4.920434479999956090e-01,-2.480310080000149853e-01,-9.809999999963177342e-02
6.600000000000000000e+01,4.672403471999955205e-01,-2.578410079999789994e-01,-9.810000000037846779e-02
6.610000000000000853e+01,4.414562463999954223e-01,-2.676510080000162883e-01,-9.810000000000654308e-02
6.620000000000000284e+01,4.146911455999953144e-01,-2.774610080000163848e-01,-9.809999999959014005e-02
6.629999999999999716e+01,3.869450447999952525e-01,-2.872710079999762356e-01,-9.810000000042010115e-02
6.640000000000000568e+01,3.582179439999951809e-01,-2.970810080000176878e-01,-9.809999999956238448e-02
6.650000000000000000e+01,3.285098431999950996e-01,-3.068910079999747631e-01,-9.810000000044785673e-02
6.660000000000000853e+01,2.978207423999950088e-01,-3.167010080000189909e-01,-9.810000000000931863e-02
6.670000000000000284e+01,2.661506415999949082e-01,-3.265110080000193649e-01,-9.809999999952019600e-02
6.679999999999999716e+01,2.334995407999948258e-01,-3.363210079999722213e-01,-9.810000000048726965e-02
6.690000000000000568e+01,1.998674399999947338e-01,-3.461310080000203904e-01,-9.809999999949244043e-02
6.700000000000000000e+01,1.652543391999946598e-01,-3.559410079999704712e-01,-9.810000000051835589e-02
6.710000000000000853e+01,1.296602383999945762e-01,-3.657510080000217489e-01,-9.810000000001098397e-02
6.720000000000000284e+01,9.308513759999448300e-02,-3.755610080000222895e-01,-9.809999999944914173e-02
6.729999999999999716e+01,5.552903679999438707e-02,-3.853710079999680405e-01,2.154516480000276957e+00
6.740000000000000568e+01,1.699193599999429538e-02,-1.699193599999526127e-01,4.762541663998866248e+00
6.750000000000000000e+01,0.000000000000000000e+00,3.063348063999746240e-01,-9.809999999957577654e-02
6.760000000000000853e+01,3.063348064000007490e-02,2.965248064000176043e-01,-9.810000000001209419e-02
6.770000000000000284e+01,6.028596128000014709e-02,2.867148064000169527e-01,-9.810000000039005574e-02
6.779999999999999716e+01,8.895744192000021311e-02,2.769048063999771103e-01,-9.809999999961852013e-02
6.790000000000000568e+01,1.166479225600002834e-01,2.670948064000158162e-01,-9.810000000036118994e-02
6.800000000000000000e+01,1.433574032000003440e-01,2.572848063999788604e-01,-9.809999999964655326e-02
6.810000000000000853e+01,1.690858838400004227e-01,2.474748064000147629e-01,-9.810000000001209419e-02
6.820000000000000284e+01,1.938333644800004918e-01,2.376648064000141114e-01,-9.810000000031927903e-02
6.829999999999999716e+01,2.175998451200005512e-01,2.278548063999813467e-01,-9.809999999969096218e-02
6.840000000000000568e+01,2.403853257600006288e-01,2.180448064000128083e-01,-9.810000000029152345e-02
6.850000000000000000e+01,2.621898064000006690e-01,2.082348063999828192e-01,-9.809999999971621976e-02
6.860000000000000853e+01,2.830132870400007272e-01,1.984248064000117551e-01,-9.810000000001209419e-02
6.870000000000000284e+01,3.028557676800007759e-01,1.886148064000111035e-01,-9.810000000024655942e-02
6.879999999999999716e+01,3.217172483200008148e-01,1.788048063999856108e-01,-9.809999999975813068e-02
6.890000000000000568e+01,3.395977289600008997e-01,1.689948064000103556e-01,-9.810000000022435496e-02
6.900000000000000000e+01,3.564972096000009749e-01,1.591848063999870833e-01,-9.809999999978588625e-02
6.910000000000000853e+01,3.724156902400010405e-01,1.493748064000090525e-01,-9.810000000001209419e-02
6.920000000000000284e+01,3.873531708800010964e-01,1.395648064000084010e-01,-9.810000000018272159e-02
6.929999999999999716e+01,4.013096515200011427e-01,1.297548063999892920e-01,-9.809999999982210728e-02
6.940000000000000568e+01,4.142851321600011794e-01,1.199448064000076392e-01,-9.810000000015468846e-02
6.950000000000000000e+01,4.262796128000012619e-01,1.101348063999913335e-01,-9.809999999985555275e-02
6.960000000000000853e+01,4.372930934400013347e-01,1.003248064000063361e-01,-9.810000000001209419e-02
6.970000000000000284e+01,4.473255740800013980e-01,9.051480640000568456e-02,-9.810000000011291632e-02
6.979999999999999716e+01,4.563770547200014516e-01,8.070480639999355610e-02,-9.809999999989746367e-02
6.990000000000000568e+01,4.644475353600014955e-01,7.089480640000436762e-02,-9.810000000007940146e-02
7.000000000000000000e+01,4.715370160000015298e-01,6.108480639999559064e-02,-9.809999999992528863e-02
7.010000000000000853e+01,4.776454966400016100e-01,5.127480640000361967e-02,-9.810000000001209419e-02
7.020000000000000284e+01,4.827729772800016805e-01,4.146480640000296813e-02,-9.810000000004318044e-02
7.029999999999999716e+01,4.869194579200017414e-01,3.165480639999781326e-02,-9.809999999996713016e-02
7.040000000000000568e+01,4.900849385600017927e-01,2.184480640000165813e-02,-9.810000000000973497e-02
7.050000000000000000e+01,4.922694192000018343e-01,1.203480639999984780e-02,-9.809999999999501064e-02
7.060000000000000853e+01,4.934728998400019218e-01,2.224806400000904974e-03,-9.810000000001212195e-02
7.070000000000000284e+01,4.936953804800019996e-01,-7.585193599999749160e-03,-9.809999999997344455e-02
7.079999999999999716e+01,4.929368611200020678e-01,-1.739519359999792958e-02,-9.810000000003686604e-02
7.090000000000000568e+01,4.911973417600021263e-01,-2.720519360000105830e-02,-9.809999999994555020e-02
7.100000000000000000e+01,4.884768224000021752e-01,-3.701519359999645015e-02,-9.810000000005920928e-02
7.110000000000000853e+01,4.847753030400022145e-01,-4.682519360000181319e-02,-9.810000000001209419e-02
7.120000000000000284e+01,4.800927836800022996e-01,-5.663519360000246472e-02,-9.809999999990377806e-02
7.129999999999999716e+01,4.744292643200023751e-01,-6.644519359999367936e-02,-9.810000000010646315e-02
7.140000000000000568e+01,4.677847449600024410e-01,-7.625519360000376778e-02,-9.809999999987588370e-02
7.150000000000000000e+01,4.601592256000024972e-01,-8.606519359999219299e-02,-9.810000000013449628e-02
7.160000000000000853e+01,4.515527062400025438e-01,-9.587519360000508473e-02,-9.810000000000654308e-02
7.170000000000000284e+01,4.419651868800025807e-01,-1.056851936000051811e-01,-9.809999999983397279e-02
7.179999999999999716e+01,4.313966675200026635e-01,-1.154951935999894153e-01,-9.810000000017640720e-02
7.190000000000000568e+01,4.198471481600027366e-01,-1.253051936000064981e-01,-9.809999999980607843e-02
7.200000000000000000e+01,4.073166288000028001e-01,-1.351151935999879428e-01,-9.810000000020416278e-02
7.210000000000000853e+01,3.938051094400028540e-01,-1.449251936000078012e-01,-9.810000000001209419e-02
7.220000000000000284e+01,3.793125900800028982e-01,-1.547351936000084527e-01,-9.809999999975889395e-02
7.229999999999999716e+01,3.638390707200029328e-01,-1.645451935999851789e-01,-9.810000000024579614e-02
7.240000000000000568e+01,3.473845513600030133e-01,-1.743551936000092006e-01,-9.809999999973641194e-02
7.250000000000000000e+01,3.299490320000030841e-01,-1.841651935999836787e-01,-9.810000000027382927e-02
7.260000000000000853e+01,3.115325126400031452e-01,-1.939751936000105037e-01,-9.810000000001209419e-02
7.270000000000000284e+01,2.921349932800031968e-01,-2.037851936000111552e-01,-9.809999999969477857e-02
7.279999999999999716e+01,2.717564739200032387e-01,-2.135951935999814699e-01,-9.810000000031296463e-02
7.290000000000000568e+01,2.503969545600032709e-01,-2.234051936000122085e-01,-9.809999999966674544e-02
7.300000000000000000e+01,2.280564352000033213e-01,-2.332151935999797199e-01,-9.810000000034072021e-02
7.310000000000000853e+01,2.047349158400033620e-01,-2.430251936000132340e-01,-9.810000000001209419e-02
7.320000000000000284e+01,1.804323964800034208e-01,-2.528351936000138855e-01,-9.809999999962511208e-02
7.329999999999999716e+01,1.551488771200034700e-01,-2.626451935999772336e-01,-9.810000000038346379e-02
7.340000000000000568e+01,1.288843577600035095e-01,-2.724551936000150221e-01,-9.809999999959569117e-02
7.350000000000000000e+01,1.016388384000035533e-01,-2.822651935999754280e-01,-9.810000000041288470e-02
7.360000000000000853e+01,7.341231904000360131e-02,-2.920751936000161586e-01,-9.810000000001098397e-02
7.370000000000000284e+01,4.420479968000364662e-02,-3.018851936000166991e-01,1.617223903999779333e+00
7.379999999999999716e+01,1.401628032000369270e-02,-1.401628032000249713e-01,3.797089580800598441e+00
7.390000000000000568e+01,0.000000000000000000e+00,2.395461548800132678e-01,-9.810000000032316481e-02
7.400000000000000000e+01,2.395461548799996537e-02,2.297361548799801145e-01,-9.809999999968513351e-02
7.410000000000000853e+01,4.692823097599993498e-02,2.199261548800121591e-01,-9.810000000001209419e-02
7.420000000000000284e+01,6.892084646399990189e-02,2.101161548800115075e-01,-9.810000000028125389e-02
7.429999999999999716e+01,8.993246195199985915e-02,2.003061548799825453e-01,-9.809999999972759954e-02
7.440000000000000568e+01,1.099630774399998207e-01,1.904961548800103432e-01,-9.810000000025349831e-02
7.450000000000000000e+01,1.290126929279997725e-01,1.806861548799841566e-01,-9.809999999975535512e-02
7.460000000000000853e+01,1.470813084159997286e-01,1.708761548800091790e-01,-9.810000000000931863e-02
7.470000000000000284e+01,1.641689239039996751e-01,1.610661548800088050e-01,-9.810000000021325273e-02
7.479999999999999716e+01,1.802755393919996396e-01,1.512561548799866429e-01,-9.809999999979698848e-02
7.490000000000000568e+01,1.954011548799995945e-01,1.414461548800075019e-01,-9.810000000018244404e-02
7.500000000000000000e+01,2.095457703679995398e-01,1.316361548799884207e-01,-9.809999999982516039e-02
7.510000000000000853e+01,2.227093858559995032e-01,1.218261548800064625e-01,-9.810000000001209419e-02
7.520000000000000284e+01,2.348920013439994570e-01,1.120161548800058110e-01,-9.810000000014344745e-02
7.529999999999999716e+01,2.460936168319994011e-01,1.022061548799906294e-01,-9.809999999986415697e-02
7.540000000000000568e+01,2.563142323199993355e-01,9.239615488000477161e-02,-9.810000000011541432e-02
7.550000000000000000e+01,2.655538478079992881e-01,8.258615487999239335e-02,-9.809999999989482689e-02
7.560000000000000853e+01,2.738124632959992311e-01,7.277615488000346855e-02,-9.810000000000654308e-02
7.570000000000000284e+01,2.810900787839991644e-01,6.296615488000337213e-02,-9.810000000007371157e-02
7.579999999999999716e+01,2.873866942719991435e-01,5.315615487999516414e-02,-9.809999999993659903e-02
7.590000000000000568e+01,2.927023097599991130e-01,4.334615488000206213e-02,-9.810000000004581722e-02
7.600000000000000000e+01,2.970369252479990729e-01,3.353615487999664357e-02,-9.809999999996445175e-02
7.610000000000000853e+01,3.003905407359990232e-01,2.372615488000075559e-02,-9.810000000001212195e-02
7.620000000000000284e+01,3.027631562239989638e-01,1.391615488000010059e-02,-9.809999999999846620e-02
7.629999999999999716e+01,3.041547717119988947e-01,4.106154879999417834e-03,-9.810000000000627940e-02
7.640000000000000568e+01,3.045653871999988715e-01,-5.703845120000652566e-03,-9.809999999997612297e-02
7.650000000000000000e+01,3.039950026879988387e-01,-1.551384511999910100e-02,-9.810000000003417375e-02
7.660000000000000853e+01,3.024436181759987963e-01,-2.532384512000196083e-02,-9.809999999994822861e-02
7.670000000000000284e+01,2.999112336639987442e-01,-3.513384511999761983e-02,-9.810000000006205423e-02
7.680000000000001137e+01,2.963978491519986824e-01,-4.494384512000326737e-02,-9.810000000000661247e-02
7.690000000000000568e+01,2.919034646399986110e-01,-5.475384512000337073e-02,-9.809999999990634545e-02
7.700000000000000000e+01,2.864280801279985855e-01,-6.456384511999484210e-02,-9.810000000010396515e-02
7.710000000000000853e+01,2.799716956159985504e-01,-7.437384512000468073e-02,-9.809999999987852048e-02
7.720000000000000284e+01,2.725343111039985056e-01,-8.418384511999336961e-02,-9.810000000013172072e-02
7.730000000000001137e+01,2.641159265919984511e-01,-9.399384512000598380e-02,-9.810000000000931863e-02
7.740000000000000568e+01,2.547165420799983870e-01,-1.038038451200063578e-01,-9.809999999983674834e-02
7.750000000000000000e+01,2.443361575679983411e-01,-1.136138451199908694e-01,-9.810000000017085608e-02
7.760000000000000853e+01,2.329747730559982855e-01,-1.234238451200073972e-01,-9.809999999980885399e-02
7.770000000000000284e+01,2.206323885439982480e-01,-1.332338451199891194e-01,-9.810000000020138722e-02
7.780000000000001137e+01,2.073090040319982008e-01,-1.430438451200087002e-01,-9.810000000000931863e-02
7.790000000000000568e+01,1.930046195199981440e-01,-1.528538451200090742e-01,-9.809999999976694307e-02
7.800000000000000000e+01,1.777192350079981054e-01,-1.626638451199866053e-01,-9.810000000024329814e-02
7.810000000000000853e+01,1.614528504959980570e-01,-1.724738451200103773e-01,-9.809999999973641194e-02
7.820000000000000284e+01,1.442054659839979991e-01,-1.822838451199848553e-01,-9.810000000027105371e-02
7.830000000000001137e+01,1.259770814719979592e-01,-1.920938451200114028e-01,-9.810000000001209419e-02
7.840000000000000568e+01,1.067676969599979098e-01,-2.019038451200120543e-01,-9.809999999969616635e-02
7.850000000000000000e+01,8.657731244799785064e-02,-2.117138451199825078e-01,-9.810000000031157685e-02
7.860000000000000853e+01,6.540592793599779575e-02,-2.215238451200131076e-01,-9.809999999966868833e-02
7.870000000000000284e+01,4.325354342399774510e-02,-2.313338451199808132e-01,3.013225599999416193e-01
7.880000000000001137e+01,2.012015891199769174e-02,-2.012015891199883666e-01,3.843066652160210595e+00
7.890000000000000568e+01,0.000000000000000000e+00,1.831050760960108159e-01,-9.810000000024295119e-02
7.900000000000000000e+01,1.831050760960004076e-02,1.732950760959856840e-01,-9.809999999976534713e-02
7.910000000000000853e+01,3.564001521920008575e-02,1.634850760960097071e-01,-9.810000000021658340e-02
7.920000000000000284e+01,5.198852282880012804e-02,1.536750760959872120e-01,-9.809999999979143737e-02
7.930000000000001137e+01,6.735603043840016069e-02,1.438650760960086261e-01,-9.810000000001209419e-02
7.940000000000000568e+01,8.174253804800020451e-02,1.340550760960079746e-01,-9.810000000017342348e-02
7.950000000000000000e+01,9.514804565760023869e-02,1.242450760959897954e-01,-9.809999999983418095e-02
7.960000000000000853e+01,1.075725532672002771e-01,1.144350760960069352e-01,-9.810000000014691690e-02
7.970000000000000284e+01,1.190160608768003198e-01,1.046250760959914067e-01,-9.809999999986207531e-02
7.980000000000001137e+01,1.294785684864003528e-01,9.481507609600575703e-02,-9.810000000001209419e-02
7.990000000000000568e+01,1.389600760960003900e-01,8.500507609600510550e-02,-9.810000000010223042e-02
8.000000000000000000e+01,1.474605837056004176e-01,7.519507609599404563e-02,-9.809999999990523523e-02
8.010000000000000853e+01,1.549800913152004633e-01,6.538507609600407999e-02,-9.810000000007718102e-02
8.020000000000000284e+01,1.615185989248004994e-01,5.557507609599552506e-02,-9.809999999993035402e-02
8.030000000000001137e+01,1.670761065344005258e-01,4.576507609600304755e-02,-9.810000000001209419e-02
8.040000000000000568e+01,1.716526141440005704e-01,3.595507609600239601e-02,-9.810000000003538112e-02
8.050000000000000000e+01,1.752481217536006053e-01,2.614507609599802176e-02,-9.809999999997215392e-02
8.060000000000000853e+01,1.778626293632006306e-01,1.633507609600136357e-02,-9.810000000000744513e-02
8.070000000000000284e+01,1.794961369728006739e-01,6.525076095999781355e-03,-9.810000000000285159e-02
8.080000000000001137e+01,1.801486445824007077e-01,-3.284923903999946004e-03,-9.810000000000933251e-02
8.090000000000000568e+01,1.798201521920007318e-01,-1.309492390400032215e-02,-9.809999999996563136e-02
8.100000000000000000e+01,1.785106598016007740e-01,-2.290492390399772107e-02,-9.810000000004466536e-02
8.110000000000000853e+01,1.762201674112008065e-01,-3.271492390400163042e-02,-9.809999999993493369e-02
8.120000000000000284e+01,1.729486750208008294e-01,-4.252492390399596062e-02,-9.810000000007260135e-02
8.130000000000001137e+01,1.686961826304008705e-01,-5.233492390400266286e-02,-9.810000000001209419e-02
8.140000000000000568e+01,1.634626902400009019e-01,-6.214492390400331440e-02,-9.809999999989316155e-02
8.150000000000000000e+01,1.572481978496009236e-01,-7.195492390399346738e-02,-9.810000000011437349e-02
8.160000000000000853e+01,1.500527054592009635e-01,-8.176492390400434684e-02,-9.809999999986519781e-02
8.170000000000000284e+01,1.418762130688009937e-01,-9.157492390399170346e-02,-9.810000000014226784e-02
8.180000000000001137e+01,1.327187206784010420e-01,-1.013849239040053724e-01,-9.810000000001209419e-02
8.190000000000000568e+01,1.225802282880010807e-01,-1.111949239040060239e-01,-9.809999999982495222e-02
8.200000000000000000e+01,1.114607358976011098e-01,-1.210049239039893559e-01,-9.810000000018265220e-02
8.210000000000000853e+01,9.936024350720114307e-02,-1.308149239040070633e-01,-9.809999999979691909e-02
8.220000000000000284e+01,8.627875111680118059e-02,-1.406249239039875920e-01,-9.810000000021193434e-02
8.230000000000001137e+01,7.221625872640122235e-02,-1.504349239040082276e-01,-9.810000000001070641e-02
8.240000000000000568e+01,5.717276633600125446e-02,-1.602449239040087403e-01,-9.809999999975611840e-02
8.250000000000000000e+01,4.114827394560129081e-02,-1.700549239039851890e-01,-9.810000000025273503e-02
8.260000000000000853e+01,2.414278155520132099e-02,-1.798649239040099046e-01,1.183020322559915405e+00
8.270000000000000284e+01,6.156289164801351937e-03,-6.156289164800827357e-02,2.034928307712276840e+00
8.280000000000001137e+01,0.000000000000000000e+00,1.419299391232078378e-01,-9.810000000001126153e-02
8.290000000000000568e+01,1.419299391231997574e-02,1.321199391232072695e-01,-9.810000000017134181e-02
8.300000000000000000e+01,2.740498782463995225e-02,1.223099391231892985e-01,-9.809999999983765040e-02
8.310000000000000853e+01,3.963598173695992433e-02,1.124999391232060914e-01,-9.810000000014275356e-02
8.320000000000000284e+01,5.088597564927989370e-02,1.026899391231909792e-01,-9.809999999986485086e-02
8.330000000000001137e+01,6.115496956159986730e-02,9.287993912320505197e-02,-9.810000000001209419e-02
8.340000000000000568e+01,7.044296347391984514e-02,8.306993912320440043e-02,-9.810000000010084265e-02
8.350000000000000000e+01,7.874995738623981334e-02,7.325993912319347934e-02,-9.809999999990662300e-02
8.360000000000000853e+01,8.607595129855978577e-02,6.344993912320337492e-02,-9.810000000007301768e-02
8.370000000000000284e+01,9.242094521087976244e-02,5.363993912319523633e-02,-9.809999999993590514e-02
8.380000000000001137e+01,9.778493912319974335e-02,4.382993912320220370e-02,-9.810000000001070641e-02
8.390000000000000568e+01,1.021679330355197146e-01,3.401993912320169094e-02,-9.810000000003121778e-02
8.400000000000000000e+01,1.055699269478396901e-01,2.420993912319773303e-02,-9.809999999997770503e-02
